Name,Description,Category,Address,Latitude,Longitude,Icon Color,Google Maps URL,Operating Hours,Admission Fee,Ratings,Notes,Type
The Labyrinth of Rome,"A former WPA-era, open-air amphitheater, converted into a labyrinth traced in inlaid bricks.",Roadside Attraction,"402 Civic Center Dr, Rome, GA 30161, United States",34.26249777,-85.16698882,N/A,"https://www.google.co.uk/maps/place/The+Labyrinth+of+Rome/@34.2624224,-85.1703577,1017m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x888aa4eafdf542b9:0xb21070efb46fd19d!8m2!3d34.2624224!4d-85.1669893!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQlzY3VscHR1cmXgAQA!16s%2Fg%2F11bbrld26d?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.4/5,,Attraction
Tellus Science Museum,"Interactive, kid-friendly museum housing geology displays, fossils, planetarium & observatory.",Roadside Attraction,"100 Tellus Dr, Cartersville, GA 30120, United States",34.24176933,-84.77049434,N/A,"https://www.google.co.uk/maps/place/Tellus+Science+Museum/@34.2416496,-84.7752794,1017m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f55aa1d0699bcb:0xf1b67563a069c6cf!8m2!3d34.2416496!4d-84.7705158!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQ5zY2llbmNlX211c2V1beABAA!16s%2Fm%2F0ngtr6q?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.8/5,,Attraction
Chick-fil-A Backstage Tour,,Roadside Attraction,"5200 Buffington Rd, Atlanta, GA 30349, United States",33.61368286,-84.48909648,N/A,"https://www.google.co.uk/maps/place/Chick-fil-A+Backstage+Tour/@33.6135265,-84.4942034,1024m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f4e3ea4a178ee7:0x6412519bbf929ea3!8m2!3d33.6135265!4d-84.4894398!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnVhRm90VlVoQkVBReABAPoBBQiTARBL!16s%2Fg%2F11twq9krgs?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9:15 AM–2:30 PM,,4.9/5,,Attraction
"The Harlem Museum and Welcome Center, Home of the Laurel & Hardy Museum","Opened October 5, 2019 at the 31st Oliver Hardy Festival in Harlem, Georgia. The Harlem Museum provides the history of the city and a bit about Columbia County. ",Roadside Attraction,"135 N Louisville St, Harlem, GA 30814, United States",33.41507972,-82.31251537,N/A,"https://www.google.co.uk/maps/place/The+Harlem+Museum+and+Welcome+Center,+Home+of+the+Laurel+%26+Hardy+Museum/@33.4150036,-82.3172897,1027m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f77b7a7273ade7:0x734ed9b28248942f!8m2!3d33.4150036!4d-82.3125261!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW3gAQA!16s%2Fg%2F1tfk0py4?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10:30 AM–4 PM,,4.6/5,,Attraction
Columbus Collective Museums,Experience 8 beautifully and colorfully displayed art and history collections!,Roadside Attraction,"3218 Hamilton Rd, Columbus, GA 31904, United States",32.49453216,-84.97950873,N/A,"https://www.google.co.uk/maps/place/Columbus+Collective+Museums/@32.4943738,-84.9843367,1037m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x888ccd76f7d419d7:0x87c569cf6d238cac!8m2!3d32.4943738!4d-84.9795731!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW3gAQA!16s%2Fg%2F11f63xzlpq?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–6 PM,,4.7/5,,Attraction
Graveface Museum,"Weird museum focusing on all things true crime, bizarre, sideshow etc. Also has a bunch of horror pinball machines set to free play. Entrace on Lower Factors Walk",Roadside Attraction,"410 E Lower, Factors Walk, Savannah, GA 31401, United States",32.08050409,-81.08611436,N/A,"https://www.google.co.uk/maps/place/Graveface+Museum/@32.0803541,-81.0911891,1042m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88fb9f58da102bcd:0xeb752dd0b794ba3c!8m2!3d32.0803541!4d-81.0864255!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW3gAQA!16s%2Fg%2F11j2wpp1dv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",12PM–7 PM,,4.8/5,,Attraction
Olympic Rings,,Roadside Attraction,"Centennial Olympic Park Dr &, Andrew Young International Blvd NW, Atlanta, GA 30313, United States",33.75987046,-84.39204474,N/A,"https://www.google.co.uk/maps/place/Olympic+Rings/@33.7597322,-84.3970551,1023m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f505dee43a3c67:0x8a03d8e96bc36aaf!8m2!3d33.7597322!4d-84.3922915!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTk1iRFZxTFdObkVBReABAPoBBQiABBBG!16s%2Fg%2F11nmshry34?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.7/5,,Attraction
Smallest Church in America,"Christ's Chapel in Memory Park. Located in north McIntosh County, this little sanctuary has become a stop for thousands of I-95 and US Highway 17 travelers.",Roadside Attraction,"Townsend, GA 31331, United States",31.63820691,-81.3947191,N/A,"https://www.google.co.uk/maps/place/Smallest+Church+in+America/@31.6380836,-81.3994827,1047m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88fb23a3347aefad:0x3c3976d78a76a6c6!8m2!3d31.6380836!4d-81.3947191!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZjaHVyY2iaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnNPRFpZY0RSQlJSQULgAQD6AQQIABBL!16s%2Fg%2F11clyc7gxw?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.9/5,,Attraction
School Bus Graveyard,Where school buses go to die and be reborn as whimsical works of art.,Roadside Attraction,"1333-1691 Crane Mill Rd, Alto, GA 30510, United States",34.45035365,-83.61776606,N/A,"https://www.google.co.uk/maps/place/School+Bus+Graveyard/@34.4502696,-83.6225833,1014m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x885f530030729147:0xcca4ffaa4b134dcf!8m2!3d34.4502696!4d-83.6178197!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnVPUzFwYjJoblJSQULgAQD6AQQIABBG!16s%2Fg%2F11w98q58v3?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.0/5,,Attraction
Yellow River Wildlife Sanctuary,"Visitors of all ages can feed & take pictures with Georgia wildlife such as deer, buffalo & goats.",Roadside Attraction,"4525 US-78, Lilburn, GA 30047, United States",33.8336823,-84.0879614,N/A,"https://www.google.co.uk/maps/place/Yellow+River+Wildlife+Sanctuary/@33.8334996,-84.092725,1022m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f5b0084a515361:0xb96e76847269aff0!8m2!3d33.8334996!4d-84.0879614!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQN6b2_gAQA!16s%2Fm%2F0jytq3r?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.7/5,,Attraction
Druid Hill,"Druid Hills is a community which includes both a census-designated place in unincorporated DeKalb County, Georgia, United States, as well as a neighborhood of the city of Atlanta. The CDP's population was 14,568 at the 2010 census",Roadside Attraction,"3162 N Druid Hills Rd, Decatur, GA 30033, United States",33.81312761,-84.30311728,N/A,"https://www.google.co.uk/maps/place/Druid+Hill/@33.8130875,-84.3079238,1022m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f507b05eeef707:0xe89049f0d1c7b51e!8m2!3d33.8130875!4d-84.3031602!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF6TUhKeWEwaDNFQUXgAQD6AQQIABAv!16s%2Fg%2F1tfh_f9k?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.9/5,,Attraction
Providence Spring,"The sudden appearance of the spring at the western wall of the stockade in the summer of 1864 was a treasured memory of many Union survivors of the prison. By the 1880s, visiting the site of the spring was an important Memorial Day tradition.",Roadside Attraction,"Andersonville, GA 31711, United States",32.19442057,-84.13022063,N/A,"https://www.google.co.uk/maps/place/Providence+Spring/@32.1943434,-84.1349735,1041m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f252e9019124ad:0xb9f4bcefc155e803!8m2!3d32.1943434!4d-84.1302099!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA!16s%2Fg%2F11f3mbf6lk?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–5 PM,,4.8/5,,Attraction
Double Barrel Cannon,"Never used, this historic experimental cannon with 2 barrels now stands outside Athens City Hall.",Roadside Attraction,"301 College Ave, Athens, GA 30601, United States",33.96005123,-83.37613052,N/A,"https://www.google.co.uk/maps/place/Double+Barrel+Cannon/@33.9599474,-83.3797113,721m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f66cd91fbe5ea5:0x24e95217409e5ede!8m2!3d33.9599461!4d-83.3763398!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARJ0b3VyaXN0X2F0dHJhY3Rpb27gAQA!16zL20vMDIwajY1?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.6/5,,Attraction
Pasaquan,"Pasaquan is a 7-acre compound near Buena Vista, Georgia. It was created by an eccentric folk artist named Eddie Owens Martin, who called himself St. EOM.",Roadside Attraction,"238 Eddie Martin Rd, Buena Vista, GA 31803, United States",32.34652677,-84.58142654,N/A,"https://www.google.co.uk/maps/place/Pasaquan/@32.3478308,-84.5851932,1470m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f318ebcbdbbcff:0x8c09cad281bd9812!8m2!3d32.346287!4d-84.581438!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQthcnRfZ2FsbGVyeZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSRU4wOWhNRE5SUlJBQuABAPoBBAgKEDI!16zL20vMDhsYjlz?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Alligator Mural,his Alligator Mural by Belgian street artist ROA has been a part of the city since 2011. ,Roadside Attraction,"Forsyth St SW &, Mitchell St SW, Atlanta, GA 30303, United States",33.751928,-84.39399106,N/A,"https://www.google.co.uk/maps/place/Alligator+Mural/@33.7517808,-84.3976925,1023m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f503f8745c5643:0x72e3151422d72eaf!8m2!3d33.7518834!4d-84.3942817!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUlhkVkF5VTJObkVBReABAPoBBAgAEBA!16s%2Fg%2F11lrfcb92m?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.5/5,,Attraction
Popcorn Overlook,"Offering scenic views of the North Georgia mountains, Popcorn Overlook is open year-round. ",Roadside Attraction,"Hiawassee Clayton Hwy, Clayton, GA 30525, United States",34.87513445,-83.57435844,N/A,"https://www.google.co.uk/maps/place/Popcorn+Overlook/@34.8699081,-83.5784444,3494m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x8858d2a3d8be3ef9:0x9dcf4c02a753f68a!8m2!3d34.8748431!4d-83.5745467!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQtzY2VuaWNfc3BvdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VRMk5rcFFRamRuUlJBQuABAPoBBAgAECM!16s%2Fg%2F11gdh14c3z?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.7/5,,Attraction
Amicalola Falls State Park,"State park with a waterfall, hiking trails & a variety of lodging, from campsites to modern cabins.",Roadside Attraction,"418 Amicalola Falls State Park Rd, Dawsonville, GA 30534, United States",34.5674551,-84.24414697,N/A,"https://www.google.co.uk/maps/place/Amicalola+Falls+State+Park/@34.5677159,-84.2454139,358m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x885f7792a0e02d17:0x23ea5c785c024284!8m2!3d34.5673994!4d-84.2443176!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQpzdGF0ZV9wYXJr4AEA!16zL20vMDRocHFw?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.8/5,,Attraction
Cedartown Museum of Coca-Cola Memorabilia,The Morris family restored the old Coke plant in an effort to preserve an integral part of the history of Cedartown and of small towns across America.,Roadside Attraction,"209 S Main St, Cedartown, GA 30125, United States",34.01270598,-85.25475777,N/A,"https://www.google.co.uk/maps/place/Cedartown+Museum+of+Coca-Cola+Memorabilia/@34.0126504,-85.2563832,510m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x888ac1cbc51330cb:0x3e0b29713b3ed937!8m2!3d34.0126504!4d-85.254699!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTndNMHRYU2xSQkVBReABAPoBBAh1EDs!16s%2Fg%2F11cncrg368?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–3 PM,,4.7/5,,Attraction
Lapham-Patterson House Historic Site,"Victorian mansion built 1884–85 as a merchant's winter cottage, offering guided tours.",Roadside Attraction,"626 N Dawson St, Thomasville, GA 31792, United States",30.84565115,-83.98282253,N/A,"https://www.google.co.uk/maps/place/Lapham-Patterson+House+Historic+Site/@30.845612,-83.9852848,528m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88edb4285767580d:0x9767af50fee9eac6!8m2!3d30.845612!4d-83.982903!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA!16s%2Fm%2F02pt8l2?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–3 PM,,4.7/5,,Attraction
Squidbillies Monument,,Roadside Attraction,"https://www.google.com/maps/search/2400+GA-52,+Ellijay, +GA+30536?entry=gmail&source=g, Ellijay, GA 30536, United States",34.67748889,-84.45793991,N/A,"https://www.google.co.uk/maps/place/Squidbillies+Monument/@34.6774558,-84.4603539,506m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x885f97899f185eb7:0xf1059eb8c90c4b9e!8m2!3d34.6774558!4d-84.4579721!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJsTUdSUVZVNW5FQUXgAQD6AQQIABA9!16s%2Fg%2F11s19px23p?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.7/5,,Attraction
Nacoochee Indian Mound,"First occupied as early as 100-500 CE by Woodland culture people, the site was later developed and occupied more intensively from 1350 to 1600 CE by peoples of the South Appalachian Mississippian culture (a regional variation of the Mississippian culture)",Roadside Attraction,"7086 Unicoi Turnpike, Helen, GA 30545, United States",34.68359004,-83.70876547,N/A,"https://www.google.co.uk/maps/place/Nacoochee+Indian+Mound/@34.6835349,-83.7113833,506m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x885f49c60146d739:0x36d99b5c1c4584a9!8m2!3d34.6835349!4d-83.7090015!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU15Y0RsRWJrdEJFQUXgAQD6AQQIABA8!16s%2Fm%2F02rddqn?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
"Millennium Gate Museum - History Art Museum Atlanta, Georgia | Classical Architecture","12,000-square-foot interactive museum shaped like an arch dedicated to state history, art & culture.",Roadside Attraction,"395 17th St NW, Atlanta, GA 30363, United States",33.79116237,-84.39972756,N/A,"https://www.google.co.uk/maps/place/Millennium+Gate+Museum+-+History+Art+Museum+Atlanta,+Georgia+%7C+Classical+Architecture/@33.7911111,-84.402104,511m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f504f76d1d3d43:0xa45257a9ac176031!8m2!3d33.7911111!4d-84.3997222!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW3gAQA!16s%2Fm%2F0fphhcp?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.5/5,,Attraction
Chenocetah Lookout Tower,"Chenocetah Fire Tower is a historic fire tower in the Chenocetah Mountains, Cornelia, Georgia, Habersham County, Georgia. It was added to the National Register of Historic Places on June 11, 1984",Roadside Attraction,"Cornelia, GA 30531, United States",34.50226693,-83.50671073,N/A,"https://www.google.co.uk/maps/place/Chenocetah+Lookout+Tower/@34.5038617,-83.5124396,852m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x8858ae07e2bf03c9:0x18d7167a1444a5f9!8m2!3d34.5021193!4d-83.5067857!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF0TXpaaExXUjNFQUXgAQD6AQQIExAf!16s%2Fm%2F0zmxkmr?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
Trap Music Museum,"Memorabilia, art & room sets, including a jail cell, tracing hip-hop culture, plus an escape room.",Roadside Attraction,"630 Travis St NW, Atlanta, GA 30318, United States",33.7718992,-84.4085302,N/A,"https://www.google.co.uk/maps/place/Trap+Music+Museum/@33.7717788,-84.4125106,1022m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f5055d2c4f0669:0xd13f474b3bc58d9c!8m2!3d33.7717788!4d-84.4085049!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQZtdXNldW3gAQA!16s%2Fg%2F11gv169_hd?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",12–10 PM,,4.3/5,,Attraction
Vidalia Onion Museum,"Habitat for a diverse array of wildlife, this massive swampland preserve offers camping & hiking.",Roadside Attraction,"4155 Suwannee Canal Road, Folkston, GA 31537, United States",30.75927237,-82.3017854,N/A,"https://www.google.co.uk/maps/place/Okefenokee+National+Wildlife+Refuge/@30.7588367,-82.3028261,528m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88e57a802630afb5:0x94d0db15093d3c5f!8m2!3d30.7591685!4d-82.3017728!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQ93aWxkbGlmZV9yZWZ1Z2XgAQA!16zL20vMGIxZDBq?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",7 AM–7:30 PM,,4.7/5,,Attraction
Starr’s Mill,"Starr's Mill is an unincorporated community in Fayette County, Georgia, United States. It is centered at Georgia State Route 85 and Georgia State Route 74.",Roadside Attraction,"2472-, 2474 GA-85, Fayetteville, GA 30215, United States",33.32940357,-84.50868834,N/A,"https://www.google.co.uk/maps/place/Starr%E2%80%99s+Mill/@33.3293072,-84.5110755,514m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f4ecba65190017:0x777c918fce901591!8m2!3d33.3293072!4d-84.5086937!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJxYkVsNlkzcEJSUkFC4AEA-gEECAAQNg!16s%2Fg%2F11bvtd2slh?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",7 AM–5 PM,,4.7/5,,Attraction
Pig Monument,"The monument, which is a 6-foot granite historical marker, honors the county residents who, in 1933, helped a local farmer to rescue a pig of his that had fallen down a 40 ft dry well.",Roadside Attraction,"Tennille, GA 31089, United States",32.83498864,-82.94008711,N/A,"https://www.google.co.uk/maps/place/Pig+Monument/@32.8386756,-82.9514811,2067m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Georgia!6e1!3m6!1s0x88f12a57e2c627a5:0x46c3b0b0cfa689af!8m2!3d32.8347993!4d-82.9401149!15sCh9Sb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBHZW9yZ2lhWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGdlb3JnaWGSARNoaXN0b3JpY2FsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU14Y2t4bWFrNUJFQUXgAQD6AQUIpgEQMg!16s%2Fg%2F11dfxf5_c_?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
